nidId,latitude,longitude,drainageArea,maxDischarge
KY00520,38.130123,-84.762236,1.6600000000000001,396
MI00391,42.1496,-84.0236,149,3000
ME00413,43.89666667,-69.63,0,
ME00363,43.950503999999995,-70.169249,,
LA00347,32.65,-93.66722222,25.6,13680
MA00279,42.702732999999995,-73.097263,41.6,
MA00162,42.608208999999995,-70.707319,0.26,
KY00256,37.079646,-87.162855,10.8,
KY00020,37.51305556,-85.24805556,0.23,
KS07261,39.4549316,-95.63432344,0.25,756
KS07376,38.56967496,-96.2704888,0.68,
IL00185,38.80591,-90.00393,0.9,973
KS02532,38.97474,-96.265573,,
KS00885,37.163532,-95.687737,,7500
IA01961,40.985,-94.9703,0.12,0
IN00462,39.33868152,-87.37340352,0.39,80
IL50716,40.468689999999995,-89.98203,,
IL01010,42.016639999999995,-89.32765,8205,
IL40001,39.803732,-91.042129,0.11,240
IA03569,40.8283,-92.6417,1.83,0
HI00047,20.830033,-156.273711,0.01,
IA00233,41.9361,-95.5883,0.97,0
IA02453,42.269400000000005,-95.7115,2.14,0
IA00696,41.1012,-95.4531,2.72,0
CT50002,41.843047999999996,-72.701392,,
CO02943,39.505052,-107.535083,1,70
CA00005,38.385600000000004,-120.8771,1,
CA00001,39.131,-123.1355,3.75,
CA00834,38.2986,-122.5772,0.5,
AK00090,56.9,-154.24,,350
AK00032,58.118331999999995,-135.3916,,100
LA00736,32.68642535,-92.04466549,6.44,155
GA05813,33.563886,-83.140763,0.1,5
WA00363,47.310955,-120.311435,0.25,20
WY01402,44.37838,-107.92319,1390,17.1
VA023001,37.3696,-79.9579,17.56,
WI00002,44.57,-91.66974,20,4245
TX09216,32.739228,-96.666108,0.9,2900
TX04623,35.831682,-101.95646,3.5,0
TX03773,30.902047999999997,-94.4055,1.95,461
SC02834,35.0325,-81.5014,,
PA00014,40.43333333,-76.59805556,5.8,
SD00922,45.778332999999996,-102.166667,21,14482
OK20631,34.324525,-96.380502,,2390
OK20610,35.00003506,-98.28773967,,340
OK20938,35.81971295,-98.99548324,,770
OK20576,35.14902931,-99.30078032,,1780
RI00805,41.91420746,-71.38421628,27,1680
RI00703,41.74174502,-71.54538729,1,650
OK01271,34.69548571,-96.42485556,,760
OK01262,34.74717059,-96.72984884,,1480
OK00662,36.52776503,-97.59849231,,1020
OK00737,34.88548145,-97.27986628,,825
OR00263,43.28398895,-123.3539276,1344,2200
NY01026,42.84,-75.505,0.1,130
NJ00812,39.90651666666667,-74.56731667,10.6,120
OK02046,34.565498999999996,-96.879804,,3696
OK00204,34.904880999999996,-97.818072,,1520
OH00638,40.49638889,-82.52666667,31.400000000000002,29831
OK00245,34.78521263,-97.35216326,,310
NY00810,42.555,-76.99166667,0.08,30
NE02396,40.17530288,-96.44145593,2.5,1810
NE02444,40.8158386,-96.32711894,1.6,2271
NY00771,42.415,-75.83361111,6.83,620
NJ00596,40.1281,-74.19776667,1.5,
ND00124,47.19219,-103.099,,
ND00031,46.785019999999996,-98.57322,3400,
NH00030,42.7982,-71.2119,10.18,1900
NH00153,43.6483,-72.1822,153,17255
NC00261,36.166000000000004,-80.691,1169,1270
NH00576,45.283300000000004,-71.1025,0.23,130
NE00557,40.33316721,-100.3735301,6.6000000000000005,2720
NE00640,40.50962712,-96.41751624,0.8,787
NE00682,41.9744376,-97.23573501,9.4,17730
MN01048,44.23535,-95.59336,2,207
KY00110,37.081525,-87.032904,28.5,
MA01289,41.950789,-71.310692,0.6,
KS09171,37.78618889,-94.74479401,3.0100000000000002,914
ME00637,45.0984821,-67.2855514,0,
MD00381,38.9112,-76.7393,0.18,296
ME00056,45.182525999999996,-67.776038,0,
KS07617,39.69005337,-95.80883814,0.73,
MA00093,42.3904702,-72.06022424,99,
KY00284,37.708673999999995,-85.827599,1.84,
KS04672,39.06149472,-98.37488504,,1575
KS07120,37.47306782,-97.1091651,4.01,2374
KY01060,38.372273,-83.539762,6.57,
KS07452,38.38803852,-99.85192984,4.7,5662
KY00360,36.849973999999996,-88.89703,0.18,
KS03962,37.59650778,-95.54197205,,1319
KS05395,37.4859913,-96.15409446,5.3100000000000005,3720
KS05459,37.95769864,-96.61802604,4.59,1859
KS02537,39.634620999999996,-95.456826,,8000
KS00871,38.171769,-100.331398,,12000
KS02147,37.63426484,-97.03963977,,100
IL50398,39.95531,-90.07421,0.33,
IL01228,42.10606,-87.81067,,
IN00195,38.4519807,-85.93130506,2.4,13250
IL50662,42.27167,-89.82501,0.1,
IA03877,40.6867,-93.195,0.41000000000000003,0
IA01373,42.124300000000005,-92.7195,11,0
GA00129,33.745149999999995,-84.97447,0,
GA02070,34.92384,-83.41216,889,
CA10373,37.7561,-122.4519,,
CT01683,41.610205,-71.815956,0.2,10
CA01154,34.1569,-117.839,3.3000000000000003,
CA01385,34.141400000000004,-117.8209,0.6,
AR00441,35.55777778,-93.63388889,16.9,9000
AK00071,57.803058,-152.4357,4,900
CO01156,40.773579999999995,-105.618516,0,170
WI00712,45.3614224,-88.5843186,1.9000000000000001,208
WI00466,45.6295355,-91.4872266,,40
WI00372,43.755939999999995,-90.83948,0.9,275
WY02381,42.980000000000004,-106.2475,,
VA143004,36.873400000000004,-79.5362,7.65,
WI00207,45.3675,-90.6192,8,70
VA087028,37.6614,-77.5751,,
VA049060,37.726400000000005,-78.1886,,
TX03932,30.713545999999997,-94.041697,0,0
UT00566,38.56875951,-109.531794,1,
PA00033,41.73972222,-77.26444444,8.3,
PA00881,39.87194444,-77.45027778,3.2800000000000002,
PA00480,40.37444444,-79.39083333,3.5,
PA00812,41.20611111,-75.2375,6.8,
PA00415,41.28083333,-75.23083333,3.6,
OK01411,36.341848999999996,-97.039527,,2070
OK01450,36.339732,-97.314513,,1745
OK01260,34.802420999999995,-96.777461,,2100
OK02019,34.553939,-97.018264,,4700
OK00793,34.908232999999996,-97.465378,,980
OH00443,39.33472222,-82.90555556,3.83,18567
NY01151,43.68972222,-74.02138889,1.12,645
NY13625,40.95,-73.77027778,,
OK02189,34.401187,-96.498954,,3235
OK12169,34.658989999999996,-96.497518,,890
OH00630,41.00527778,-80.59972222,5.47,5561
NJ00876,41.17116666666666,-74.49506667,0.5,17
OK00193,34.828849999999996,-97.87164,,1840
OH02886,40.2025,-83.06472222,0.05,23
NE02228,41.06678627,-96.2200692,0.8,159
OK00177,35.13606941,-97.86550243,,580
NE02320,41.30529507,-96.14419735,1.6,1503
NE02315,40.26521845,-98.29774392,3.5,673
NE01795,40.52890034,-96.46668521,0.8,714
NE01714,40.4650658,-95.94322136,0.4,172
NV10518,36.0215,-114.9395,7.2,39100
NY00352,42.86444444,-75.68694444,7.96,3060
ND00058,46.39696,-98.76922,13,
NC03674,34.547419999999995,-78.101172,0.04,150
NE09896,40.7275774,-97.2883721,1.17,68
NE03480,40.32188299,-100.1316499,1.05,
NE00837,40.57781488,-96.62351765,0.8300000000000001,265
MT02758,46.4046,-106.1682,,
ND00816,46.82328,-98.47598,,
NE00715,40.39105222,-100.3843486,5.3,2100
NC00519,35.478049999999996,-80.58494,3025,1621
MS03205,34.52852259,-89.47277991,0.21,
MT01883,46.3158,-106.776,0.78,
MS01730,32.35662855,-90.1132554,,
MO40179,38.1282,-90.26122,261,20
MN01386,44.68873,-96.36367,2,320
MI02197,42.4855,-83.487543,8.2,2250
MN01278,47.6317,-94.54365,26,
MI00375,46.42833333,-85.645,8.5,105
KS07735,39.52528631,-95.89297059,0.49,800
MA00742,42.36462741,-71.46592294,3.88,
KY00761,36.835100000000004,-88.82155,0.16,
KY00654,38.96777778,-84.37166667,0.41000000000000003,
KS05494,37.410665,-94.849597,0.25,400
KS04666,39.21318788,-98.21159644,1.23,1330.8
KS05344,38.6421576,-96.33483508,0.6,
KS05087,39.515161,-95.465615,0.3,654
KS07269,39.54384845,-95.87340445,0.8200000000000001,1410
KS05403,39.31032064,-95.9911339,2.8000000000000003,
KS05478,38.50049299,-99.15312998,12.34,9300
KS04609,38.45408692,-96.49645122,0.85,1099
KS01732,39.482416,-96.263049,,
KS02835,38.999147,-94.957112,0.46,624
KS02486,39.379518,-95.433573,0.22,450
KS02589,38.76547,-99.77729,0.1,0
KS02173,37.27542057,-96.49099149,1.9000000000000001,
KS02003,39.60515936,-95.48606012,,
KS02416,37.58263383,-97.69709594,,340
KS02232,37.42100917,-96.86912077,2.4,
KS02156,38.32881991,-96.71962586,1.54,160
IN00394,38.34512555,-87.18074185,1.48,146
IN00038,40.14652536,-85.29361939,16.8,14597
IA04044,41.7611,-93.3872,4.5,
IA03474,40.6417,-94.0367,0.44,0
IA04031,43.4647,-92.2785,182,0
IA03996,40.8768,-94.1627,0.34,0
IA01385,40.67,-93.1202,0.76,0
GA04873,34.09644,-83.35618,1270,
IA00936,41.328,-95.8074,1.69,0
GA00436,34.09867,-83.36806,1195,
CO02629,40.992537999999996,-102.529384,3,2364
CA10232,39.46805556,-120.6611111,1,500
CO00544,37.24001,-105.038896,0,65
CO00730,39.108616,-104.063068,4,7603
AR01435,35.59484,-90.65807,0,71
AR00724,34.56611111,-93.095,3.3000000000000003,8000
AL01161,34.29202639,-87.27326528,20,1000
WI00064,46.331264999999995,-91.2613445,45,780
WI00671,45.5595771,-88.0011921,3,1285
VA003126,38.0885,-78.627,3.6,
WA00403,46.567502999999995,-119.031699,0.03,0
WA00470,46.82607953,-119.2248103,0.03,6
TX06069,33.513332999999996,-94.925,0.04,270
VA011003,37.3279,-78.8498,3.7,
TX05194,33.562402,-94.778412,0,0
PA00254,41.46611111,-79.77138889,8.4,
PA01218,40.76388889,-77.21388889,33.2,
PA00613,40.91583333,-75.85638889,16.3,
PA00713,40.24055556,-75.81833333,0.8,
PA00699,40.805,-76.00777778,13.1,
OK20557,35.93977474,-97.23713132,,410
OK01382,34.73515615,-99.5387912,,1460
OK01326,35.140263,-96.548811,,1860
OK02115,35.747803999999995,-97.289454,,1890
NY12363,43.47444444,-75.23722222,,
NY01433,41.67805556,-74.34972222,0.31,
NY01020,42.33,-75.62666667,0.41000000000000003,276
NJ00441,39.5043,-75.13123333,4.3,140
OH00808,40.0875,-82.41111111,240,21000
NM00628,36.794000000000004,-108.452,,
OH00629,41.03666667,-80.5925,33.5,15584
NY01630,43.27527778,-75.69333333,150,
OK00241,34.78136749,-97.54887854,,80
NE01407,41.00291059,-99.7096791,0.02,0
NE02404,40.53680857,-96.67552898,1.7,577
NY00868,42.47166667,-79.09333333,,3500
NE07748,40.01579725,-99.31398745,2.81,913
NE02466,40.54326456,-96.41767637,0.7000000000000001,355
NE00852,40.70825661,-96.20146968,0.6,1060
MT03624,48.8926,-112.1175,,
NC00384,36.075559999999996,-80.695,922,580
MT03479,47.9195,-110.4482,2.81,220
NC00882,35.8631,-78.7522,6080,198
MT01361,47.04542886,-113.933161,0.16,100
MT01754,46.6677,-106.3824,,
MT00895,47.43319455,-112.8033197,16,800
MS03607,34.01900565,-89.81274901,2.62,1964
MS02968,33.33702659,-90.14612487,,
MS00262,31.87196931,-91.13548616,,
MI01144,42.331567,-85.153107,275,5600
MN01486,47.548449999999995,-94.35548,6.8,
MN01264,44.843489999999996,-93.60546,2.3000000000000003,
MO31558,36.92055556,-90.77318056,0,10
MA01154,42.176244,-71.299656,0.75,
MN00022,47.02747,-95.54447,43,750
ME00377,44.019068999999995,-70.395177,0.9,
ME00312,44.318580999999995,-70.651049,11,
KS07728,37.494372999999996,-97.11787151,6.21,3395
MI00790,42.371719,-84.076021,0.99,191
ME00558,44.124525999999996,-70.891208,32,
ME00152,45.034988,-69.158756,15,
MI00625,46.230835,-85.944168,47.44,73
ME00016,44.1316667,-70.495,46,
ME00517,44.296400000000006,-69.2614,0.16,190
KS04298,39.65290689,-96.30199569,2.05,
KS09057,39.416686,-96.457912,,2630
MA00188,42.73872,-71.0426,5.3,
KS07052,39.687540999999996,-95.379935,0.21,
KS04947,38.30539401,-99.99382166,12.16,3698
KS05336,37.7,-96.19,0.1,205
KS07314,37.13574,-95.330219,1,
KS02176,37.13605085,-96.17186602,,
KS04156,38.652662,-95.548054,0.31,732
IL00667,39.020309999999995,-90.19505,,
KS02820,39.177343,-94.942844,0.36,847
IL50056,39.12909,-87.66261,,8
IA03472,40.6513,-94.0755,0.44,0
IA03449,41.1115,-92.8496,0.21,0
IA03818,40.9789,-94.1928,0.74,0
IA00561,42.1128,-91.1371,0.62,0
CT00393,41.330576,-72.469081,5.4,1060
CO02631,40.997814,-102.510462,11,8250
CO01591,40.02736049,-107.2067622,3,300
CO00599,38.511702,-108.312653,0.02,1262
AZ00015,35.111455,-111.5811036,27,3298
WI01120,43.0561637,-88.4421597,54,1050
WI00322,42.7687684,-88.696863,70,200
VA650004,37.0325,-76.3778,0.56,
WA01633,47.579896,-122.017182,5.4,80
WY01405,44.78828,-108.98179,,
UT00533,38.6335057,-112.1124243,3,
TX06906,33.128675,-97.557561,0.11,0
WA01707,46.287656,-123.923747,0.55,150
WA00059,46.172236,-119.106489,3.2800000000000002,250
WA00042,48.470071999999995,-117.682291,1.8800000000000001,197
TX05278,28.101267,-99.215319,0.86,1000
TX02130,35.21632472,-100.8626818,157,20500
TX02332,28.583602,-99.809537,0,0
OK20540,36.984992999999996,-96.026594,,1210
OK20605,34.97691,-98.28342,,331
OK02083,33.984462,-97.319591,,1182
OK01001,35.81268,-99.46907,,2885
OK02101,35.79485219,-97.16641168,,1175
OK00984,35.748709999999996,-99.442352,,2490
OR00437,42.07373809,-124.2714462,0.54,90
OH00321,40.80833333,-80.83611111,0.64,
OK12027,35.01203872,-96.82397714,,335
OK02342,34.243584,-95.389121,8,1674
NJ00421,39.84581666666666,-74.79581667,1.5,57
NJ00909,39.99566666666666,-74.78045,1.2,39
NJ00035,41.21085,-74.61105,22.400000000000002,7628
NM00627,36.794000000000004,-108.4496,,
OH00619,41.115,-82.08583333,0.52,99
OH00636,40.795,-80.87166667,10.97,14547
OK00256,34.567506,-97.408323,,1707
OH02189,40.15333333,-81.96583333,0.06,500
NE01010,40.38336568,-96.57013667,1.4000000000000001,742
NE01748,41.23230203,-97.63433678,0.7000000000000001,300
NV10713,40.70379,-116.09833,0.2,2
NE01511,41.50579259,-96.09745189,0.6,370
NY00609,42.30388889,-78.91666667,7,7591
NY00866,42.79166667,-77.99833333,1.6400000000000001,935
NJ00128,39.19258333333333,-74.825,5,343
NJ00563,40.88741666666667,-74.45353333,0.37,0
NH00500,43.231100000000005,-71.8011,1.3,0
ND00136,46.175059999999995,-103.22167,,
ND00029,46.68322,-98.03687,86,
ND00313,48.635002,-102.046669,618,2742
NH00093,43.0168,-71.5681,200,40000
NE00121,40.09813852,-97.32055548,2.4,2470
NC00396,36.21306,-80.72056,646,960
NE00539,40.61294563,-96.88472653,0.8,1060
NE00621,40.24542834,-96.93632537,0.5,124
NE00770,40.10447231,-96.46011393,0.6,530
NE00378,41.40585754,-96.54085476,2,1239
NC00377,36.550000000000004,-80.755,9069,29400
NC00637,34.8992,-79.6704,1978,1130
MA02328,42.328087,-71.883127,1.71,
MN00102,43.66475,-94.47479,45,1450
KY00217,36.78666667,-88.38916667,3.54,
KS07742,39.499984,-95.706806,0.2,66
KS07716,38.19269746,-96.49597811,8.17,5179
ME00559,44.82298,-70.111517,15,
ME00502,46.5151443,-67.9514963,0,
MA00859,41.99393037,-71.33306883,4.1,
MA00726,42.53801638,-71.00835699,1,
MA03258,41.948198,-71.113709,0.6,
MA03178,42.073308999999995,-71.150574,0.77,
KY05002,36.86105972,-88.01383882,14.6,3100
ME00633,45.020559,-67.507693,0,
KY01216,37.426944,-83.968056,0.68,
MA00275,42.493026,-71.038433,0.24,
LA00093,31.241393,-92.679288,4,30
KY00401,37.02,-83.00833,0.58,455
MA00166,42.167755,-71.133583,6.2,
KY00724,37.75486111,-83.69263889,0.33,
KS05173,39.417316,-99.542136,1.05,416
KS07092,38.0748486,-96.96124918,1.55,1170
KS05142,39.473726,-98.73804,0.51,975
KS02058,39.70206933,-95.47531053,1.37,
KS02852,39.168105,-94.914477,0.31,1131
KS02327,38.26001252,-99.83863546,3.37,
KS04589,38.10229851,-97.00167359,1.33,1244
KS00602,38.964628999999995,-95.470279,0.25,1274
KS02399,39.68044293,-96.21443793,0.67,
KS02132,37.50706891,-96.82137269,1.8,200
IN03736,40.33302476,-86.732917,0.86,0
IL50311,42.043479999999995,-88.05336,2.7,500
HI00046,20.807814,-156.23033,2.43,
IA03789,40.575900000000004,-94.1744,0.28,0
IA03994,40.740700000000004,-94.0892,0.2,0
IA04105,40.915600000000005,-92.5261,0.19,
IA01269,42.0771,-93.936,5510,0
GA01757,34.004444,-83.334444,886,
CO02170,39.374797,-107.933519,1,2000
CA01197,33.7907,-117.2314,1,
AZ00041,34.43139,-111.085,4,875
AK82401,60.80094221,-148.9214927,,
NH03387,43.8933,-71.9108,4.25,0
WI10622,44.3192011,-89.1098593,82,870
VA171004,38.919000000000004,-78.6572,7,
VA760003,37.5317,-77.4572,,
WY01813,44.789100000000005,-108.7393,0,0
TX06969,33.436456,-97.627921,0.07,0
TX06968,33.441826,-97.643413,0.08,0
WA00585,46.185160111111095,-122.9178557,1.67,2100
TX04045,26.0366,-97.6138,3.37,44
TX04965,33.76979,-97.617143,0.6,0
TX04169,29.613146,-99.531738,0,0
SD02557,45.413827999999995,-103.200192,2,220
PA01484,39.99833333,-75.2825,0.31,
SD01210,45.6550375,-103.0255472,,630
PA83659,41.798333,-77.6397,0.25,350
SC00269,35.0412,-81.5726,,
RI04525,41.434059999999995,-71.47011,,
PA83677,41.444966,-76.813475,0.36,538
OK00333,34.72774781,-97.06622397,,635
OK01422,36.480790999999996,-97.311438,,2391
OK01364,34.75707,-99.810636,,6150
OK00683,34.78387741,-97.48814143,,250
OK00323,34.69977046,-97.56170902,,2250
OK00404,35.648893,-98.971543,,1487
OK00392,35.52770909,-99.1447068,,709
OH00337,41.15333333,-80.77916667,83.9,69873
NJ00344,40.37995,-74.81076667,0.66,1731
NH01027,43.0158,-71.0504,0,0
OK00195,34.876909999999995,-97.88443,,1065
NE02419,40.8852467,-96.16561628,0.7000000000000001,1054
NE01713,40.31091064,-96.06437784,1.3,433
NE01803,40.012614,-96.10797177,1,895
NE00927,40.48144862,-96.67628881,1.6,1284
NV00245,39.597500000000004,-119.7169,30,700
NY00357,42.26666667,-75.72833333,0.25,36
NH00020,43.018609999999995,-71.597515,197,6620
ND00233,47.40696,-97.77501,1.52,
NE01569,40.39515758,-96.14310668,2,486
NH00161,44.7866,-71.1249,1045,19700
NH00099,42.8027,-72.0288,14,3420
NE00549,40.54761591,-96.58716673,1,6384
ND00505,46.28357,-101.15436,8,
MS03298,32.32221305,-90.79534871,0.6900000000000001,606
MT00831,44.748222999999996,-111.944248,0,0
MT01772,46.402300000000004,-106.6716,,
MS00347,33.47329965,-88.78403545,,
MI00847,44.60541667,-83.6075,1,20
MN00213,46.62661,-95.54006,389,2669
MA02595,42.668101,-72.693143,0.34,
MA00539,42.17727406,-72.66816186,0.43,
MN01599,44.39198,-95.79667,0.9,
ME00634,45.063334,-67.471038,0,
MD00362,39.03724,-77.20195,0.22,710
KY00395,38.599731,-83.804956,0.48,
KY00340,37.40638889,-84.66333333,0.89,
KS07000,37.88641932,-95.12845893,0.6,
KS04726,39.842912,-96.630337,,
KS05505,39.7472004,-96.23329744,0.9500000000000001,1253
KS07040,37.93235128,-94.91332232,0.8200000000000001,1000
KS04943,38.26402211,-99.61654611,,4512
KS07158,38.77358315,-95.30875617,0.79,2350
KS07391,38.4109305,-96.84466776,3.22,1800
KS02187,37.27505988,-96.36605378,6.23,7000
KS02248,38.67757318,-97.12387035,,1005
KS01512,39.73132,-96.138801,0.31,685
KS00956,39.515144,-95.699129,0.09,390
IL00281,40.40217,-88.72337,4.5,6743
IN03906,41.58519465,-87.14725271,2.73,0
IA03499,40.7064,-94.1055,0.16,0
IA01898,40.667300000000004,-92.822,0.32,0
IA02394,41.9865,-93.6253,0.64,0
IA03431,41.7902,-92.8004,0.38,0
IA00438,42.941300000000005,-93.5654,4.45,0
CT00371,41.880544,-72.958081,61.2,
CO00773,37.66456119,-107.0257779,7,1800
CO00675,39.070004999999995,-107.182237,0,150
CA00464,41.88333333,-120.7666667,,780
AZ10117,33.99472,-109.31806,4,
AZ83484,32.31481944,-110.8112083,41,
SD01391,43.213333,-103.093333,,4200
SD01146,44.088333,-100.048333,,2550
SD00970,43.486667,-102.941667,,1800
FL00141,29.02,-82.610001,0,0
GA02399,34.048055999999995,-85.312222,0,
CO02993,39.716499,-105.141169,0,
GA04870,34.074444,-83.180556,147,
NE09876,42.99054726,-103.0029689,1.06,
WY01506,44.9187,-104.1742,0,0
VA147022,37.28,-78.4175,,
VT00379,44.08024216,-72.12353516,0.88,
VA085017,37.692,-77.538,,
WI00194,46.07432,-91.04932,22,550
VA109053,37.7729,-77.8839,,
VT00008,44.74696732,-72.17631531,22.580000000000002,
VA075010,37.7843,-78.0571,,
WV10701,39.252500000000005,-81.66111111,0.9,32118
VA147048,37.1561,-78.4219,0.17,
VA145020,37.5428,-77.8695,,
WY00353,42.3549,-106.0147,0,0
VA075079,37.676500000000004,-77.7685,,
WY01399,42.96,-108.3397,5,727
VA029056,37.475,-78.4194,,
WA01986,46.443218502414496,-119.2343043,0,0
WA00577,47.406392998250496,-122.2038957,0.86,307
WA01969,48.47755657,-122.5599998,0.01,0
TX04493,32.17729,-97.285357,2.12,2
TX04203,35.598076999999996,-100.413085,1.1,0
VA019040,37.4122,-79.3651,,
VA015004,37.9532,-79.0006,3.7,
VA033087,38.2307,-77.27,,
UT53668,41.50610528,-111.999366,3.45,100
TX00894,32.165227,-98.305062,0,2
TX01852,33.761655999999995,-95.476087,2.84,0
TX02121,33.421002,-96.769908,0.55,0
TX01082,31.791619999999998,-96.742715,0.51,0
TX01871,30.639827,-96.358982,1.6,6726
SD02126,43.643333,-101.481667,,2000
SD02420,44.29,-99.771667,4,1432
TN01729,36.125,-88.476389,0.53,
TX02510,35.690462,-100.393963,3.47,0
TX03357,32.558692,-96.394348,2.9,11397
TX03381,32.802837,-96.447296,0.8300000000000001,4364
SC01595,33.5809,-80.5945,,
SC01383,34.9915,-82.7327,,
TX03598,32.393992,-97.297971,1.26,2
SC01695,33.4213,-81.379,,
SC01584,33.5415,-80.676,,
SC01377,34.8459,-82.7786,,
SC01844,35.0353,-81.6508,,
SC01275,33.9538,-80.9413,,
SC02184,34.6418,-81.8419,,
SC02199,34.915800000000004,-81.7777,,
SC01150,33.6719,-81.9814,,
SC01389,34.8663,-82.5984,,
SD00583,45.638332999999996,-101.698333,,2744
TX00466,32.154907,-97.044525,6.97,0
TX00438,32.021161,-96.909355,7.43,0
TX00860,32.031462,-98.228186,0,0
TX00441,32.000121,-96.98728,5.62,0
TX00432,31.9827,-96.890333,0.44,2
SD00108,43.82,-100.665,,625
SD00502,44.971667,-101.65,,1260
SD01145,44.138332999999996,-100.12,,3443
SD01051,43.07,-103.205,,660
SD00465,45.778332999999996,-100.323333,,2100
OR04002,42.196951,-120.633675,,
OK20828,34.872043,-97.964784,,918
SC00406,33.55,-80.9544,,
SC00494,34.0267,-80.1956,,
SC00302,33.5949,-81.7609,,
RI03105,41.89173123,-71.56317135,,350
OR00339,43.94541931,-120.3941193,6,309
OR00194,43.98606109,-118.0919113,1,760
OR00310,42.71601104,-117.1919708,43,1000
NY01407,43.43,-75.71333333,0.81,234
NY01296,41.58833333,-74.90333333,,
NY10946,42.59611111,-77.58361111,0.05,27
OH00493,41.22055556,-81.67222222,0.18,42
NY15038,42.37861111,-75.04361111,0.21,
OK11032,35.573476,-96.104738,,3000
NJ00677,41.235749999999996,-74.58646667,0.2,
OH00932,40.145,-83.13611111,0.13,123
NY16194,41.03666667,-73.8525,0.35000000000000003,
NJ00882,40.70621666666667,-74.38838333,1.27,7700
NJ00732,40.28958333333333,-74.15755,0.6,
NE01639,41.09673267,-97.10826444,0.4,139
NY00091,41.1775,-74.13055556,2.0100000000000002,2000
NH00063,42.9376,-72.1386,8.6,720
NC03770,35.64889,-79.985,23,90
NC00160,35.0675,-83.2249,9194,11900
MT03553,48.65,-109.5407,,
NE00233,40.28009187,-98.21227446,0.8,279
MT03486,48.850500000000004,-111.2593,,
MT02629,48.67754127,-104.3400151,1.8800000000000001,
